node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ASN:ASN0170,0.2787737,-0.1333095,0.19446768,-0.06355397,-0.09161323,0.07911196,-0.03058593,-0.22832485,0.08918766,-0.17174332,-0.30662146,-0.030566843,-0.22131127,-0.2971436,-0.30329487,-0.13030845,-0.20315541,0.050161425,-0.109826244,0.17133033,0.21927685,0.075500034,-0.32652724,0.08187162,0.11243008,-0.18239817,0.029831342,-0.14278911,-0.14257433,0.03861256,-0.0066017085,0.060273983,-0.076301575,-0.040690403,-0.19794834,-0.07983505,0.32148352,-0.26089036,-0.038198963,0.17300828,-0.02475277,-0.05498725,0.19026572,0.105999246,0.026802683,0.32468212,0.12235553,-0.10487975,-0.025923196,-0.29036087,0.1566905,0.043485675,-0.08154371,-0.36317056,-0.26110238,-0.09364051,0.21992815,0.07666714,0.23319085,-0.37217954,-0.26797813,0.08520201,0.21360356,0.122250214
ASN:ASN0171,0.027558887,-0.00018717012,0.28169343,-0.11114866,-0.47438046,0.21259376,0.06241925,0.21614155,0.044868693,0.12025744,-0.49284422,-0.1482757,0.13532713,0.03437957,-0.08555781,-0.2227198,0.1449545,0.33493012,-0.06377594,0.3849984,0.5394725,-0.22777304,0.018837446,0.021163838,0.22723757,-0.20251274,0.06337269,-0.5380188,-0.13203277,-0.26005247,-0.11477432,0.2521256,-0.21716864,-0.109577395,-0.12580638,0.20162678,0.2059001,-0.33923888,-0.092355765,-0.057121813,0.05602994,0.064206,-0.14682141,0.23313136,0.05797684,-0.1636162,-0.30015612,-0.24191462,-0.29234257,-0.20450908,0.22060782,0.46458033,-0.3855135,-0.37452772,-0.26745042,0.04264711,0.11633091,-0.055967454,0.32979536,-0.27068704,-0.4086554,0.3077555,-0.15179916,0.017183227
ASN:ASN0172,-0.029819664,-0.20507708,0.20205496,-0.24728306,-0.2603985,0.18991607,-0.18843779,0.1332445,-0.23362365,0.1623618,-0.15916516,-0.35407034,-0.15431628,0.026027162,-0.42556557,-0.07545778,0.010370508,0.0969333,-0.35285687,0.49253792,0.13327596,-0.020880314,-0.43535623,0.21589133,0.20578735,0.24371539,0.020456942,0.037043087,0.021651259,-0.25459334,0.006677967,-0.0006307591,0.3250033,0.14008956,0.16985035,-0.08472001,-0.04834535,-0.26597062,-0.20618154,0.023837604,-0.1886349,-0.26138163,0.011580113,0.26027632,0.28002554,-0.014811451,-0.23954889,-0.42500034,-0.18555674,-0.20712325,-0.08608973,0.28434214,-0.14814568,-0.33505267,-0.19549668,0.10791628,0.0516925,-0.10789675,0.110463634,-0.34217674,-0.32661486,0.089733586,0.20615767,-0.031431057
ASN:ASN0173,0.08397081,-0.057746768,0.18908155,-0.11977124,-0.14397645,-0.004093865,-0.038463827,0.10799519,-0.22325546,0.31668565,-0.09643668,-0.103297494,0.054535348,-0.2706135,-0.16810027,-0.1363596,0.09259895,0.34141088,-0.3038856,0.49715325,0.27590534,-0.08850399,-0.36775777,-0.010780338,0.2391993,0.1404305,0.15440895,-0.02479885,-0.031371597,-0.16455041,0.044205792,-0.032869272,0.15118018,-0.08938063,-0.066734485,-0.12078298,0.08633506,-0.19373582,-0.27303028,-0.013691181,-0.08715678,0.1344638,0.0039963396,0.16030513,-0.052525744,0.27738038,-0.23162736,-0.3785373,-0.12215906,-0.20254865,0.0017947617,0.44200265,-0.22088751,-0.25687936,-0.0848059,0.05804892,0.19365363,-0.12610061,0.12243745,-0.2680428,-0.30388963,0.032189213,-0.022512527,0.068761505
ASN:ASN0174,0.10429105,-0.04915875,0.20517428,-0.17769752,-0.09606414,0.16750325,-0.14395316,0.08375782,-0.18053545,0.24877179,-0.3267347,0.0007487463,-0.004055171,-0.036452677,-0.23283362,-0.1722962,0.11580604,0.2563043,-0.20537408,0.18552516,0.157874,-0.17664054,-0.53177416,-0.2519433,0.53996253,0.12698525,0.27090967,-0.14074883,-0.033339847,0.0012804652,-0.043280765,-0.46352547,0.24383523,-0.11001422,-0.060683493,-0.16560408,0.27185494,0.010404504,-0.27383804,0.036267698,-0.36024064,0.035661265,-0.048122097,0.18236837,0.21771863,0.09367628,-0.07907681,-0.31259897,0.016426202,-0.28495282,0.05359987,0.36441976,0.021053845,-0.17225242,-0.2130125,0.05460734,0.22906347,-0.056604378,0.201834,-0.23953526,-0.06626232,0.010068567,-0.1393074,-0.16497616
ASN:ASN0175,-0.013947407,-0.2718966,0.26240095,-0.20342372,-0.1963967,0.09764444,-0.06614742,-0.15602519,-0.14090768,0.18762359,-0.21253487,0.03884372,-0.07611606,-0.16564022,-0.1334096,-0.15606909,-0.16304785,0.1290494,-0.30945495,0.12775058,0.1385157,-0.011717688,-0.26344356,0.20854527,0.22820313,-0.06226748,-0.23216137,0.03128695,0.09090661,0.23600885,-0.11599317,0.074362636,-0.25504565,-0.22885911,-0.31792557,-0.068346955,0.027581384,-0.1780897,-0.18278752,-0.12811182,-0.024118073,-0.2567835,0.27168167,0.2077265,0.10865939,0.06351097,0.10897699,-0.2819216,-0.19683746,-0.3412448,0.029102912,-0.01337598,-0.08254322,-0.34246883,-0.44830817,-0.15488482,0.10721555,0.09005511,0.2511286,-0.08872332,-0.10153699,-0.10738616,0.19916433,0.07614304
ASN:ASN0176,-0.166124,-0.21447875,0.34360296,-0.5413433,-0.22773972,0.06309348,-0.20153561,0.050201483,-0.28167874,0.20412904,-0.29042634,0.23418723,0.048965402,-0.16551566,-0.23388743,-0.1474824,0.32204384,0.35227785,-0.19559999,0.39909834,0.15977731,-0.085792914,-0.26421246,-0.016448071,0.15468767,0.1258626,-0.064717814,0.043476116,0.15104075,-0.017196806,-0.14266233,-0.17440097,0.16057236,0.14337577,-0.09412721,-0.03766528,0.06765516,0.052706715,-0.45129797,0.16496019,-0.12092358,0.24302919,-0.1623906,0.31580222,0.37535182,0.1458039,-0.1590305,-0.16316257,-0.3323182,-0.08155892,0.06941946,0.3011507,-0.111977436,-0.32936454,-0.1259127,0.022741083,0.0919092,-0.066527635,0.26318625,-0.30014682,-0.23340419,0.1617673,-0.033497307,-0.101344384
ASN:ASN0177,0.16920838,-0.2584168,0.07092893,-0.2832809,-0.1552033,-0.12089494,-0.011933259,0.20652995,-0.041793387,-0.016674483,-0.03341596,-0.030874074,-0.11478828,0.120792314,-0.21838331,-0.19673552,-0.050619613,0.22561607,-0.3037466,0.24035195,0.13017027,-0.048586003,-0.18323968,0.13048342,0.11271036,0.008433825,-0.2971583,-0.042658284,-0.116553955,0.05447663,-0.0398955,-0.0683168,-0.0917364,-0.07030582,-0.029864132,-0.1287695,0.24061577,-0.039992705,0.0057306155,0.003937775,-0.26137376,-0.11594411,0.30774105,0.058328718,0.256378,0.31146842,-0.22483909,-0.30633774,-0.20246801,-0.18666628,0.030057842,0.1791277,-0.124022454,-0.26707736,-0.26078716,0.055676512,0.1472945,-0.21928707,0.104406565,-0.29551902,-0.24179141,0.054363888,0.22180477,-0.0634891
ASN:ASN0178,0.041799363,-0.37660834,0.06983984,0.08476865,-0.10063316,-0.0706737,-0.16112073,-0.12712209,-0.106046036,-0.17612995,-0.07906763,-0.17915682,-0.060772296,-0.0068279677,-0.10663344,-0.3024538,0.019602124,0.17388415,-0.38646054,0.12685576,0.024714774,-0.015464312,-0.16685078,-0.06756756,0.28608868,-0.10018503,-0.2430018,-0.18039577,-0.038367108,0.13217488,-0.0047458764,-0.056467734,-0.05994258,-0.08765075,-0.27985802,-0.08284462,0.05124579,-0.38060346,-0.30162543,0.16097167,-0.22864075,-0.083906665,0.052186195,0.061886225,0.08248862,0.15724063,0.12242626,-0.27075565,-0.28263372,-0.14231199,0.11615295,0.07490562,-0.120570876,-0.52418685,-0.28545794,-0.046549235,0.08697981,-0.03362655,0.28091794,-0.3303669,-0.27879944,-0.18398252,0.07869291,0.14536189
ASN:ASN0179,0.19149631,-0.2035,0.25286537,-0.24837843,-0.3337541,0.11599249,-0.17185032,0.22336568,-0.38020706,0.20281008,-0.2689481,-0.0039820103,0.27576086,-0.11095381,-0.30220845,-0.11750222,0.20137522,0.60311365,-0.23592559,0.41114107,0.19301601,0.16784789,-0.28412482,0.033133782,0.102135524,-0.006927041,-0.16739064,-0.2157714,-0.07290392,-0.028947264,-0.1072836,0.21579915,0.034428824,-0.034061518,0.23916396,0.16868234,-0.1327806,-0.15544803,-0.28681144,0.010079534,-0.023282535,-0.044523638,-0.116926566,0.18410283,-0.07892144,-0.2748656,0.14657706,-0.4331312,-0.051526446,-0.32141066,0.11003794,0.04724357,-0.20810673,-0.35936174,-0.41406035,-0.08277176,0.04813386,-0.26685607,0.15952714,-0.068286434,-0.3413837,0.0243066,-0.017326754,0.029820213
ASN:ASN0180,0.010833878,-0.19496197,0.2220852,-0.31375334,-0.31835696,0.010607712,-0.27446392,0.1878829,-0.12814353,0.22753017,-0.17542946,-0.21228418,0.034890335,-0.021562759,-0.2962962,-0.06767334,0.11263761,0.19198287,-0.41240466,0.3068986,0.26550108,-0.0047841268,-0.29087856,0.039033655,0.22201209,0.1970584,-0.08648018,-0.103108324,0.11344039,0.024277067,0.00700928,-0.22744332,0.11017726,-0.05767359,0.1428003,0.02632944,0.13341981,-0.19902956,-0.12987813,-0.17166322,-0.196788,-0.1348764,-0.037167277,0.25156844,0.21409613,0.046336588,-0.1263018,-0.29865286,-0.08596793,-0.0061676186,0.119190045,0.27411744,-0.15478589,-0.47726145,-0.15734594,0.12724906,0.32733107,-0.1795645,0.22358711,-0.19716087,-0.26862183,-0.16567211,0.09448596,-0.101565056
ASN:ASN0181,0.30187824,-0.12181505,0.11896298,-0.11904258,-0.24269357,0.1134993,-0.07830305,0.10562888,-0.22675726,0.36144647,-0.22761375,-0.031082783,0.5215944,0.03635546,-0.33030543,-0.3510493,0.075926214,0.2772006,-0.13424048,0.43519166,0.23429397,0.14315261,-0.1188734,-0.008527645,0.17695905,0.06731172,0.040428467,-0.09379715,0.01459239,0.12763543,-0.18931958,0.049277645,0.09101938,0.04057736,0.16266467,0.07077227,0.032455668,-0.3012604,-0.024799198,-0.16636801,-0.030820794,-0.23920214,0.1772548,0.25035542,-0.16965981,-0.015924087,-0.0021582833,-0.4745881,0.13714433,-0.17096995,-0.054690894,0.39924142,-0.22756916,-0.30215496,-0.43724573,-0.13089795,0.10574213,-0.25856143,0.12080364,-0.18723993,-0.54542226,0.041772064,0.14324401,0.19630985
ASN:ASN0182,-0.04298304,-0.030538319,-0.031036174,-0.28331935,-0.123095594,-0.09883767,-0.017491484,0.19339006,-0.27181017,0.21067494,-0.011953993,-0.08100945,0.17362021,-0.044185203,-0.3369549,-0.031650573,0.2687474,0.3751197,-0.3425192,0.5367054,0.16366333,-0.09486931,-0.36376733,0.044930566,0.3615918,0.12782343,-0.122893736,-0.08458394,0.056877226,-0.14467359,-0.08486259,-0.08098692,0.13183862,0.08745875,0.28796247,-0.008074903,0.0781131,-0.2183622,-0.2839614,0.19663972,-0.30340528,0.148971,-0.15885584,0.24745415,-0.003645829,-0.05395894,-0.16987227,-0.16680197,-0.076804295,-0.32965317,0.15634193,0.368911,-0.1593641,-0.4218647,0.008577083,-0.09888508,0.027113162,-0.12482437,0.32721233,-0.3345503,-0.39287978,0.2552255,-0.061784573,0.040696826
ASN:ASN0183,0.01834315,-0.33375624,0.090920895,-0.46119314,0.050734047,0.15797064,-0.14180325,-0.14985526,-0.21981397,0.24069344,0.07588065,-0.04045873,0.09242115,-0.12155019,-0.22614424,-0.26781428,0.021222638,0.4889198,-0.2816252,0.5952364,0.20992303,-0.08001682,-0.3880521,-0.02557453,0.27217323,0.37647966,0.10830461,-0.051388387,0.023171581,0.18071102,-0.09571439,-0.19560745,0.27062264,-0.007038858,0.18179038,-0.20895924,-0.020217823,-0.38857964,-0.58725184,0.08215758,-0.1744964,0.13128011,-0.056335483,0.15412338,0.2206297,-0.38741124,-0.15159988,-0.41967267,-0.08112401,-0.12010724,0.23812321,0.22098657,-0.2023739,-0.3813426,-0.09840958,0.17268689,0.34752914,-0.11184186,0.265621,-0.39734924,-0.38455388,0.15326196,-0.06563689,0.15560305
ASN:ASN0184,0.07786078,0.024356171,0.25759158,-0.45486817,-0.22686772,0.3821235,0.05050789,0.039040126,-0.17270175,0.29322034,-0.03589706,0.017271105,0.18601757,-0.10246532,-0.30464354,-0.0055559026,0.036326878,0.3340588,-0.29942676,0.5978783,0.32653913,0.049264304,-0.17554747,0.038519155,0.117406674,-0.056468382,-0.060623586,-0.20506847,-0.04680034,-0.034944326,-0.17017904,0.12938328,0.08822443,-0.0017134134,0.086659744,0.024619147,-0.02986079,-0.38667053,-0.016976677,-0.074143864,-0.1692344,0.07147895,0.026697224,0.13287872,0.22168925,0.17935212,-0.1875513,-0.32376468,0.17946781,-0.45173547,0.16798545,0.34064943,-0.23124635,-0.24839759,-0.10503318,-0.08881181,-0.010670946,-0.30439603,0.23053482,-0.14757892,-0.3681513,0.19683734,-0.2809301,-0.00024275984
ASN:ASN0185,-0.094080076,-0.33012688,0.14830108,-0.39949888,-0.07010611,-0.064858764,-0.32550925,0.14859079,-0.28995958,0.27034166,-0.14162366,-0.26878887,-0.09021937,0.16803625,-0.24192901,-0.09046617,-0.024864387,0.5182396,-0.41632327,0.5393097,0.17368518,-0.26349956,-0.32854855,0.21213767,0.26648542,0.2819589,0.08715268,-0.14258504,0.073002204,0.012531527,0.05898377,-0.30390143,0.16962951,-0.10002173,-0.019748805,-0.2792802,-0.16621512,-0.06321676,-0.41499764,-0.06250937,-0.29808187,-0.020861948,-0.17759104,0.011211867,-0.04391338,-0.09502741,-0.17078234,-0.349441,-0.17747079,-0.19333462,0.074311465,0.12365569,-0.17602864,-0.41658655,0.037016504,-0.04578771,0.39823624,-0.05589897,0.118484445,-0.52407926,-0.28892276,0.117255256,-0.012883503,0.0083182715
ASN:ASN0186,0.013130038,-0.22981659,0.07170077,-0.19457458,-0.023874307,-0.14072172,-0.1335052,0.21918942,-0.21452466,0.334466,0.054499224,0.14125423,-0.025163747,0.020317938,-0.3790954,-0.28916782,0.038207054,0.23396571,-0.3172836,0.36312324,0.2773803,-0.0023705957,-0.24822953,-0.00873821,0.17372811,0.23378737,0.00059528946,-0.03563236,0.39081296,0.3679002,-0.2170573,-0.03030873,0.19139242,-0.022023054,0.025360936,0.055986054,0.12708655,-0.35705653,-0.2630691,-0.04977619,-0.38392225,-0.008218687,-0.0022691237,0.15159784,0.012919941,0.04713593,0.022356484,-0.14327306,-0.010777494,-0.06688853,0.016119221,0.240109,-0.12632822,-0.31744164,-0.35051894,-0.25013942,0.32669365,-0.17362805,0.23423964,-0.2774867,-0.4286775,-0.0040848046,0.29903144,0.24095777
ASN:ASN0187,-0.15954842,0.093577266,0.116481006,-0.08510991,0.010713606,-0.0045935134,-0.14001755,-0.007840282,-0.2170682,0.1970738,-0.12485866,0.08770121,-0.17989294,0.095469095,-0.507535,-0.006400064,0.18569958,0.18626304,-0.3342622,0.2874455,0.12785506,0.014989829,-0.38832983,0.14941914,0.14180005,0.09577336,0.06289902,-0.07064922,0.0034969293,-0.18480653,0.043702286,0.19284362,0.2929506,0.24251896,0.17062859,0.060165785,0.23879822,-0.23912549,-0.3758587,-0.17097528,-0.14943753,-0.05940441,-0.13491023,0.28327358,0.098003745,0.2789044,-0.077874996,-0.24051373,-0.30065224,-0.23564838,0.28197563,0.17347205,-0.16643083,-0.3665117,-0.05585971,-0.120858334,0.1572788,0.1021935,0.27516028,-0.44343197,-0.5260927,0.07354316,0.3627954,0.09484004
ASN:ASN0188,-0.14445595,0.0043079294,0.18144856,-0.22593984,0.44815403,0.22468898,-0.26580077,0.20865196,-0.28154522,0.48354205,0.0021570756,0.13820589,-0.21144277,0.011197832,-0.3560628,0.13018636,0.19648026,0.36573693,-0.50358623,0.1335489,-0.17221485,0.16784365,-0.7052698,-0.04786073,0.4342036,0.37015924,0.32443804,0.20749547,-0.21694902,-0.09332411,-0.057891637,-0.23967186,0.5001025,0.07080322,0.11700549,-0.29086158,0.4021562,-0.21385603,-0.5446095,0.055170354,-0.50709283,0.3945379,-0.10271348,0.029980937,-0.1361041,0.31589952,-0.1660961,-0.37800372,-0.08980504,-0.26826623,-0.24990472,0.26228955,0.08257305,0.005714386,0.12337846,0.1175341,0.40338165,-0.14783573,0.14280574,-0.5516349,-0.19789168,0.08082437,0.33057085,-0.23600419
ASN:ASN0189,0.18675901,-0.066203795,0.04833737,-0.21941863,-0.06272822,0.05087088,0.0967754,0.26593724,-0.20260078,0.282633,-0.21715693,-0.34000984,0.148223,0.067429245,-0.35862797,-0.08228081,0.04663572,0.31172228,-0.18504247,0.47395426,0.37507385,0.041559204,-0.3851817,0.1150122,0.055289153,0.042531032,0.06533577,-0.16234998,-0.03933871,0.024538646,-0.009975448,-0.10110633,0.22714694,0.056547925,0.17618597,-0.0152761,-0.0271753,-0.3188668,-0.25037655,-0.16777658,-0.18892094,-0.13029976,0.027808344,0.23257692,-0.060001943,-0.0034467243,-0.2026988,-0.35578337,-0.14829895,-0.26843932,0.09090972,0.33548865,-0.08145737,-0.41381112,-0.16469088,0.16679054,0.013761965,-0.16933095,0.23952565,-0.2254006,-0.47794995,0.1887121,0.0506382,0.0642896
ASN:ASN0190,0.07271515,-0.23969273,0.2475131,-0.28299272,-0.17254284,0.23899475,-0.07494712,-0.002909623,-0.24430357,0.26172492,-0.15481152,-0.26855853,-0.04415662,-0.007217167,-0.24276297,-0.087793574,0.06750785,0.3939306,-0.3255248,0.59752476,0.18071009,-0.04302921,-0.32470715,0.16023146,0.22558287,0.28625405,0.05613647,-0.10088844,0.06002307,-0.2363919,0.10348618,-0.08594234,0.17176883,0.0717373,0.0038935975,-0.06259769,-0.068287015,-0.30932108,-0.44048712,-0.051190637,0.040282115,-0.14414917,-0.059824873,0.10735529,0.12164722,-0.114066586,0.035490517,-0.35984534,-0.118049204,-0.20157816,0.189892,0.04076698,-0.23035903,-0.57994574,-0.088569544,0.23645815,0.20406142,-0.059147105,0.167128,-0.49867776,-0.4176079,0.15209894,0.04589876,0.14677203
ASN:ASN0191,0.15072615,-0.41849202,0.34816986,-0.08199669,-0.30325338,0.008054043,0.14919895,0.06346619,-0.21486756,-0.13647892,-0.16445212,0.077160925,0.113967165,-0.1688631,-0.049328104,-0.16379099,-0.046226878,0.3064545,-0.19134319,0.14832339,0.15028988,0.06333571,-0.23194768,0.051812556,0.16648413,-0.12634467,-0.18861915,-0.16825908,-0.16151308,0.22601178,-0.30690065,0.15282026,-0.16242702,0.08532094,-0.0539203,0.18569963,0.15053284,-0.24283756,-0.12524797,0.0826506,-0.18896718,-0.2833735,0.024155864,-0.056849487,-0.014355542,0.3492188,0.022853823,-0.08068877,0.09034464,-0.37191045,-0.28000796,0.01682442,-0.12288615,-0.295605,-0.1627013,-0.12936011,0.10569595,-0.22104336,0.06823094,-0.055593815,-0.24967654,0.06266899,0.23812547,0.10286634
ASN:ASN0192,0.1296057,0.07384204,0.17666836,-0.45956883,-0.0975328,0.28660625,-0.07354801,0.1260956,-0.025400389,0.11702341,0.03888709,-0.39674878,-0.05793717,0.07438164,-0.59432554,0.008215243,0.010938708,0.2056136,-0.22315969,0.5264852,0.34217852,-0.033912167,-0.46770352,0.20088336,0.17203112,0.19400398,0.058297377,-0.14414348,-0.12617616,-0.15595667,0.01584269,0.028217444,0.33024675,-0.01622838,0.27241728,0.04666235,0.21846746,-0.3275378,-0.3862602,-0.21344447,-0.036989808,0.06641326,-0.05508995,0.26623958,0.013746773,-0.25336897,-0.23865163,-0.4775269,-0.31997144,-0.27001262,0.20214108,0.5004862,-0.279502,-0.31238148,-0.06493242,0.19065648,0.010300183,-0.4717832,0.22591528,-0.48159826,-0.29387715,0.43051007,0.025860742,-0.10240829
ASN:ASN0193,0.17577145,-0.17331529,0.3313964,-0.32024354,-0.19252028,0.11862472,-0.25206766,0.014221916,-0.28332037,0.038189992,-0.008368655,-0.1386426,-0.19208491,0.03253583,-0.3176639,-0.25908214,0.11947521,0.28839937,-0.27553478,0.25774345,0.18208942,-0.03592588,-0.34424254,0.080219835,0.41111845,0.22317524,0.13699974,-0.09110448,-0.059297234,0.017532362,-0.035778455,-0.014712912,-0.19155392,0.08053868,-0.20308234,-0.09056815,0.079854675,0.024585733,-0.24171261,-0.099788055,-0.10076631,-0.11365739,0.0916525,0.2200316,-0.03583462,0.14238864,-0.031373605,-0.16998452,-0.1529381,-0.29182872,0.1098274,0.13775475,-0.23868097,-0.22582039,-0.09984028,0.084508575,0.101045206,-0.047153976,0.15308806,-0.33370614,-0.22679153,-0.0035466636,0.029056506,0.070360705
ASN:ASN0194,0.14327323,-0.41216347,0.11400435,-0.2011007,-0.4016087,-0.15235576,-0.19507842,0.2205664,-0.18772592,0.1901709,-0.11387173,-0.08843058,-0.114844814,-0.2772954,-0.15094881,-0.21747267,-0.012329566,0.34538367,-0.25718382,0.1209627,0.13892207,0.18278249,-0.33686313,0.19481523,0.132259,0.07259802,-0.1261433,-0.06885178,-0.07374761,0.20887922,0.06809209,-0.20263128,-0.00848212,-0.060964137,-0.0029465447,-0.10070714,-0.06153241,0.06690803,-0.06447136,0.19160666,-0.35129458,-0.25581232,0.12778376,0.107438385,0.10750087,0.05674409,-0.012306036,-0.13829134,-0.25131488,-0.282679,0.103188425,-0.072106965,0.06907494,-0.29408333,-0.3835048,0.048040956,0.030323148,-0.105973735,0.22863896,-0.110586405,-0.051935416,-0.13038382,0.17635703,0.011166185
ASN:ASN0195,-0.027432865,-0.12010727,0.19810891,-0.2759245,-0.037346143,0.16527548,-0.07497069,0.19267069,-0.096600465,0.40976778,-0.25256523,0.022030547,0.071778126,0.08862224,-0.1447509,-0.029458864,0.1678724,0.20967717,-0.294437,0.5796344,0.45070598,-0.06599302,-0.11033094,0.12034887,0.06680883,0.15205568,0.11483904,-0.10833982,0.070503406,0.011508948,-0.109965295,0.07170474,0.052360654,0.076707594,-0.069206946,0.06561839,0.035330188,-0.34839934,-0.31849644,-0.15387821,-0.21562794,0.116578184,-0.23250417,0.21285444,0.08750766,0.040493052,-0.13129543,-0.4312073,-0.15667097,-0.19301124,0.16371673,0.3240865,-0.22424562,-0.33557707,-0.40591535,-0.20563711,-0.036995336,-0.02999619,0.32229784,-0.3493738,-0.34184194,0.36197853,-0.011417817,-0.029839437
ASN:ASN0196,0.10652348,-0.3433585,0.061491784,0.012806351,-0.21568196,-0.2017086,-0.024852693,-0.17209648,-0.016915835,0.07010741,-0.15739802,-0.12687396,0.013140815,-0.21403834,-0.30185795,-0.1040005,-0.042084813,0.1634067,-0.27138346,0.112893075,-0.039638933,0.09597689,-0.33772308,0.2131885,0.28865415,-0.039704874,-0.12081739,-0.20125677,-0.06330507,0.21384895,-0.106005795,0.016590063,-0.04393781,-0.11178701,-0.082427286,-0.13911064,0.2842501,-0.23777209,-0.20170932,0.09207935,-0.2758562,-0.22338891,0.13316305,-0.0501179,0.22033127,0.075406075,-0.08537524,-0.13927527,-0.20992024,-0.44232196,0.07297679,0.07972896,0.022037907,-0.30808765,-0.18857172,-0.04559516,-0.12182657,-0.046296764,0.15124105,-0.098670565,-0.19201544,-0.11437681,0.15706857,0.21909209
ASN:ASN0197,0.08095101,0.014831491,0.29242742,-0.079233825,-0.27855232,-0.056461696,0.04169015,0.21869422,-0.12787254,0.0061884345,-0.26301977,-0.1108327,-0.0634149,0.083011314,-0.17489097,-0.034717195,0.19047935,0.16760114,-0.11675516,0.26136425,0.16969097,0.045228835,-0.068724416,0.2021745,0.10107162,-0.36429963,0.019809047,-0.19811866,-0.1474364,-0.068937145,-0.11951198,0.12132816,-0.19953386,0.13826738,-0.14130214,0.09614564,0.12757693,-0.17908473,-0.09749254,-0.06281233,-0.087532096,0.038072824,0.02955926,0.21096395,0.013022165,0.14503478,-0.10323353,-0.3216306,-0.11875476,-0.43662265,-0.10210627,0.17510782,-0.2506319,-0.35672215,-0.54707086,-0.022882294,-0.03713434,-0.074787915,0.13820451,-0.27554697,-0.37016666,-0.025658198,0.088222735,0.04325025
ASN:ASN0198,0.075592205,-0.15083912,0.094207756,-0.062420595,-0.28195348,0.07429023,0.16617878,0.15385385,-0.25371072,0.030781232,-0.20263118,0.2800038,0.20648916,-0.008014005,-0.11864167,0.0020670092,0.13161343,0.23591515,-0.23348969,0.20192288,0.1695145,-0.036824174,-0.30265877,0.09257333,0.19845605,0.040210377,-0.027654285,-0.048651196,0.105657466,0.07298068,-0.009143703,0.08316965,-0.019998655,0.04425043,0.04382833,0.027034845,0.17291404,-0.18482322,-0.06011734,0.088894755,-0.31819656,0.055737317,-0.19843699,0.31032792,-0.009054311,0.31513083,0.1353839,-0.17268346,-0.19054277,-0.43979427,0.18810248,0.23614463,-0.16363941,-0.1862477,-0.20008478,-0.105183296,0.061661374,-0.12340673,0.33454794,-0.17244127,-0.3169235,-0.09821517,0.13333458,0.18332428
ASN:ASN0199,-0.10598769,-0.13671415,0.24116376,-0.17692973,-0.102350496,0.0641104,-0.1221186,0.22297964,-0.4099421,0.27014154,-0.006832969,0.07737244,0.04268152,0.029407408,-0.2736723,-0.21751212,0.26391822,0.39034864,-0.3919159,0.26735443,0.21087717,0.0931286,-0.25445354,0.024964206,0.30404615,0.09295311,0.13608244,-0.05687756,0.10555628,0.107746616,-0.21634711,-0.02336199,0.1401685,0.14525442,0.08770878,0.100829735,0.018596463,-0.17300296,-0.3921393,-0.08602235,-0.29664952,0.03182125,-0.08878374,0.22091693,-0.027074598,-0.06488469,-0.10291393,-0.21491854,-0.11246043,-0.32186943,-0.10928643,0.3094088,-0.32542697,-0.21435651,-0.20434041,0.08509168,0.04698235,-0.04115116,0.21923494,-0.2620421,-0.5170997,0.14301272,0.2294618,0.06889315
ASN:ASN0200,0.0754534,-0.06719485,0.3775536,-0.21176764,-0.15505087,0.1934052,-0.23882465,0.120168775,-0.22744744,0.21772864,-0.27396867,-0.17907408,-0.07531384,0.11543601,-0.3613648,-0.11615462,0.09287926,0.46253458,-0.24469042,0.3025012,0.2807614,-0.07802565,-0.46279663,0.00090237963,0.2876872,0.13833487,0.18122746,-0.23916233,-0.13367926,-0.065583296,0.113626674,-0.116887696,0.19863944,-0.12199334,0.0007437235,-0.10711582,0.026120631,0.04984365,-0.29805,-0.066477396,-0.05779889,0.08281951,-0.16732888,0.2713023,0.16239181,0.025856387,-0.17783603,-0.45314765,-0.18152305,-0.106772505,0.2512241,0.33788607,-0.19352627,-0.13484767,-0.10475961,0.02700665,0.15723236,-0.1757962,0.22351058,-0.3315968,-0.3452464,0.14505363,-0.05765531,-0.25141534
ASN:ASN0201,-0.0267655,-0.13088822,0.14780892,-0.17187202,-0.107094176,-0.03661673,0.12662806,-0.036650874,-0.07589554,0.21288168,0.006448176,0.03410479,0.11157257,-0.20431648,-0.042849146,-0.025381511,-0.05187194,0.21854302,-0.15009473,0.02049854,0.09221664,-0.24867482,-0.3487551,-0.00068584585,0.23520324,-0.0244885,-0.05683419,-0.12306022,-0.19267899,0.14622745,0.111527205,0.05959583,-0.08663432,-0.11882527,-0.09364856,-0.23680478,0.25941885,-0.20660366,-0.23665386,-0.0015911309,-0.30622345,0.0826854,0.17846312,0.14403917,0.07442914,0.23375759,0.004667311,-0.14788462,-0.3611051,-0.6941759,0.22719575,0.47546607,-0.18463877,-0.21720086,-0.07371584,-0.0672127,-0.07441538,-0.18240444,0.10651209,-0.20520847,-0.23708223,0.0007061495,-0.06323571,0.12805663
